"","province_code","house_cat","year","month","n","median","mean","stand_dev","variance","IQR","q25","q75","median_scaled","date"
"1934","sulawesi-tengah","D",2016,5,11,3787878.78787879,4391579.5447416,1998344.33753535,3993380091359.61,2946169.77225673,2809523.80952381,5755693.58178054,70.7547169811321,May 2016
"1935","sulawesi-tengah","D",2016,6,9,4166666.66666667,4367530.58181765,1685990.11445542,2842562666041.39,2687889.72760092,2727272.72727273,5415162.45487365,77.8301886792453,Jun 2016
"1936","sulawesi-tengah","D",2016,7,5,3669724.7706422,4497278.28746177,1250626.27934306,1564066090583.47,1733333.33333333,3666666.66666667,5400000,68.5476891119958,Jul 2016
"1937","sulawesi-tengah","D",2016,8,14,4784574.46808511,5079767.26954362,1997629.20411607,3990522437137.39,2525599.1740419,3707154.68909276,6232753.86313466,89.3722400642312,Aug 2016
"1938","sulawesi-tengah","D",2016,9,24,5750000,5859270.3807037,2403754.92798276,5778037753801.43,2430005.7208238,4369994.2791762,6800000,107.405660377358,Sep 2016
"1939","sulawesi-tengah","D",2016,10,11,4285714.28571429,5373706.36137568,2690373.58545372,7238110029307.08,4199346.40522876,3388888.88888889,7588235.29411765,80.0539083557951,Oct 2016
"1940","sulawesi-tengah","D",2016,11,20,6125000,6413700.28422347,3015153.98299246,9091153541155.27,4902759.88379437,4133333.33333333,9036093.2171277,114.410377358491,Nov 2016
"1941","sulawesi-tengah","D",2016,12,13,4255319.14893617,5415182.20420366,3149935.85685827,9922095902321.47,2388888.88888889,3166666.66666667,5555555.55555556,79.4861501405058,Dec 2016
"1942","sulawesi-tengah","D",2017,1,19,5e+06,5705224.45975139,2636643.9465692,6951891300980,4227899.87789988,3784920.63492064,8012820.51282051,93.3962264150943,Jan 2017
"1943","sulawesi-tengah","D",2017,2,16,6099173.55371901,6485147.14796262,2012829.39273495,4051482164257.74,2536304.39244663,5416666.66666667,7952971.0591133,113.927958833619,Feb 2017
"1944","sulawesi-tengah","D",2017,3,9,7200000,7629526.74897119,2473354.76748126,6117483805822.28,1250000,6250000,7500000,134.490566037736,Mar 2017
"1945","sulawesi-tengah","D",2017,4,6,6190476.19047619,6007079.91242474,2121599.76759386,4501185573854.33,2915595.23809524,4751071.42857143,7666666.66666667,115.633423180593,Apr 2017
"1946","sulawesi-tengah","D",2017,5,7,6666666.66666667,6462951.33437991,3972512.16736067,15780852919828.6,6598809.52380952,2767857.14285714,9366666.66666667,124.528301886792,May 2017
"1947","sulawesi-tengah","D",2017,6,3,3757225.43352601,3459259.5977366,1069156.91162578,1143096501677.17,1037549.40711462,3014976.35312664,4052525.76024127,70.1821354564293,Jun 2017
"1948","sulawesi-tenggara","A",2016,1,10,5166666.66666667,5314716.31205674,2190584.709976,4798661371580.66,1364583.33333333,4031250,5395833.33333333,100,Jan 2016
"1949","sulawesi-tenggara","A",2016,2,17,4777777.77777778,5864121.0870313,2417716.81256431,5845354585756.15,3611111.11111111,3888888.88888889,7500000,92.4731182795699,Feb 2016
"1950","sulawesi-tenggara","A",2016,3,19,3611111.11111111,4364996.92212989,1902858.49921014,3620870468016.25,965277.777777778,3458333.33333333,4423611.11111111,69.8924731182796,Mar 2016
"1951","sulawesi-tenggara","A",2016,4,7,4e+06,5242002.44200244,2060005.33750402,4243621990545.07,3633333.33333333,3611111.11111111,7244444.44444444,77.4193548387097,Apr 2016
"1952","sulawesi-tenggara","A",2016,5,16,4305555.55555556,4840771.17105708,1718471.51691597,2953144354451.49,1909722.22222222,3611111.11111111,5520833.33333333,83.3333333333333,May 2016
"1953","sulawesi-tenggara","A",2016,6,9,4102564.1025641,5007665.17433184,1967364.80782546,3870524287070.13,2305555.55555556,3472222.22222222,5777777.77777778,79.4044665012407,Jun 2016
"1954","sulawesi-tenggara","A",2016,7,6,4513888.88888889,4372685.18518518,740496.198060168,548334619341.564,1229166.66666667,3701388.88888889,4930555.55555556,87.3655913978495,Jul 2016
"1955","sulawesi-tenggara","A",2016,8,13,4166666.66666667,4974730.58342624,2117704.10188656,4484670663147.15,1597222.22222222,3611111.11111111,5208333.33333333,80.6451612903226,Aug 2016
"1956","sulawesi-tenggara","A",2016,9,10,5493055.55555556,6666963.28587426,3466396.01305135,12015901319298.3,2931270.99664054,5e+06,7931270.99664054,106.317204301075,Sep 2016
"1957","sulawesi-tenggara","A",2016,10,27,4722222.22222222,5327823.8033355,1963211.94293221,3854201132871.65,2829861.11111111,3472222.22222222,6302083.33333333,91.3978494623656,Oct 2016
"1958","sulawesi-tenggara","A",2016,11,14,4236111.11111111,4665754.69335021,1636993.53538886,2679747834904.92,2380952.38095238,3472222.22222222,5853174.6031746,81.989247311828,Nov 2016
"1959","sulawesi-tenggara","A",2016,12,12,4119005.84795322,4419602.82651072,987116.116600938,974398227653.316,1972222.22222222,3663194.44444444,5635416.66666667,79.7226938313526,Dec 2016
"1960","sulawesi-tenggara","A",2017,1,6,6750000,6222578.34757835,2485322.68953411,6176828871113.06,2618055.55555556,4326388.88888889,6944444.44444444,130.645161290323,Jan 2017
"1961","sulawesi-tenggara","A",2017,2,7,4895833.33333333,5138888.88888889,1333833.57706907,1779112011316.87,1788194.44444444,4305555.55555556,6093750,94.758064516129,Feb 2017
"1962","sulawesi-tenggara","A",2017,3,13,5520833.33333333,5535790.5982906,1493338.38340227,2230059527342.51,833333.333333333,4791666.66666667,5625000,106.854838709677,Mar 2017
"1963","sulawesi-tenggara","A",2017,4,10,4776785.71428571,6174801.58730159,4064544.42843534,16520521410724.8,902777.777777779,4513888.88888889,5416666.66666667,92.4539170506913,Apr 2017
"1964","sulawesi-tenggara","A",2017,5,12,3736111.11111111,4701323.47020934,1763207.20857422,3108899660368.08,1359375,3583333.33333333,4942708.33333333,72.3118279569892,May 2017
"1965","sulawesi-tenggara","A",2017,6,3,5e+06,4342592.59259259,1386201.10299422,1921553497942.39,1263888.88888889,3875000,5138888.88888889,96.7741935483871,Jun 2017
"1966","sulawesi-tenggara","B",2016,1,7,4166666.66666667,4815270.0474129,2350925.36537647,5526850073570.46,2255681.81818182,3181818.18181818,5437500,100,Jan 2016
"1967","sulawesi-tenggara","B",2016,2,14,4434523.80952381,4784107.57160007,1761081.36374392,3101407569726.13,1813888.88888889,4e+06,5813888.88888889,106.428571428571,Feb 2016
"1968","sulawesi-tenggara","B",2016,3,11,4913793.10344828,6048517.8545997,2674232.09681854,7151517307654.47,2291995.61403509,4521198.83040936,6813194.44444444,117.931034482759,Mar 2016
"1969","sulawesi-tenggara","B",2016,4,10,5733333.33333333,6328074.26444523,2228054.65530146,4964227547010.51,2878777.47252747,5134615.38461538,8013392.85714286,137.6,Apr 2016
"1970","sulawesi-tenggara","B",2016,5,12,5344298.24561404,5100321.01859587,1725936.01150394,2978855115806.14,2935648.14814815,3754166.66666667,6689814.81481482,128.263157894737,May 2016
"1971","sulawesi-tenggara","B",2016,6,8,4843750,4495016.33986928,1324781.74647955,1755046675805.4,2007046.56862745,3421875,5428921.56862745,116.25,Jun 2016
"1972","sulawesi-tenggara","B",2016,7,12,3333333.33333333,4143669.69009826,1710477.09063928,2925731877601.82,3306547.61904762,2812500,6119047.61904762,80,Jul 2016
"1973","sulawesi-tenggara","B",2016,8,15,4750000,6498386.13511593,3730058.4785614,13913336253487.8,6874282.92538336,3434343.43434343,10308626.3597268,114,Aug 2016
"1974","sulawesi-tenggara","B",2016,9,8,5468750,5551112.97543667,2731483.06555727,7460999737426.16,4127976.19047619,3104166.66666667,7232142.85714286,131.25,Sep 2016
"1975","sulawesi-tenggara","B",2016,10,15,4750000,5542405.75511077,2144385.93015683,4598391017454.57,2020139.37759012,4351473.92290249,6371613.30049261,114,Oct 2016
"1976","sulawesi-tenggara","B",2016,11,4,5217391.30434783,4992208.19697678,783069.613723678,613198019937.35,765155.056880162,4722222.22222222,5487377.27910238,125.217391304348,Nov 2016
"1977","sulawesi-tenggara","B",2016,12,6,5370370.37037037,5199127.28820775,2044675.75793153,4180698955072.86,1965517.24137931,3967592.59259259,5933109.8339719,128.888888888889,Dec 2016
"1978","sulawesi-tenggara","B",2017,1,7,5714285.71428571,6653268.19591212,3673968.94721486,13498047825099.1,3070512.82051282,4173076.92307692,7243589.74358974,137.142857142857,Jan 2017
"1979","sulawesi-tenggara","B",2017,2,9,3800000,3800709.47570948,696759.315972323,485473544394.22,1392543.85964912,2982456.14035088,4375000,91.2,Feb 2017
"1980","sulawesi-tenggara","B",2017,3,11,4444444.44444444,6552919.63732767,4000195.80543438,16001566481814.8,2430681.81818182,4245454.54545454,6676136.36363636,106.666666666667,Mar 2017
"1981","sulawesi-tenggara","B",2017,4,7,6307692.30769231,7522215.31303164,2456303.4518003,6033426647326.05,3977968.46011132,5889455.78231293,9867424.24242424,151.384615384615,Apr 2017
"1982","sulawesi-tenggara","B",2017,5,13,4071428.57142857,4851476.15916847,1932000.8936249,3732627452967.42,2827635.32763533,3653846.15384615,6481481.48148148,97.7142857142857,May 2017
"1983","sulawesi-tenggara","B",2017,6,7,5e+06,6989115.6462585,4871014.13728184,23726778725599.6,5176984.12698413,4123015.87301587,9300000,120,Jun 2017
"1984","sulawesi-tenggara","C",2016,1,9,3977272.72727273,5442218.51557181,4068964.87852194,16556475182645,3269230.76923077,2564102.56410256,5833333.33333333,100,Jan 2016
"1985","sulawesi-tenggara","C",2016,2,16,3650793.65079365,3421733.15541394,672801.48117596,452661833072.565,1205357.14285714,2770833.33333333,3976190.47619048,91.7913832199547,Feb 2016
"1986","sulawesi-tenggara","C",2016,3,11,3968253.96825397,4419857.64097603,2553429.02758832,6519999798930.64,920364.357864358,3194444.44444444,4114808.8023088,99.7732426303855,Mar 2016
"1987","sulawesi-tenggara","C",2016,4,3,2604166.66666667,4415064.1025641,3396557.01924419,11536599584977,3012820.51282051,2455929.48717949,5468750,65.4761904761905,Apr 2016
"1988","sulawesi-tenggara","C",2016,5,10,3785714.28571429,5232670.63732127,2966482.58158345,8800018906838.03,2926587.3015873,3323412.6984127,6250000,95.1836734693878,May 2016
"1989","sulawesi-tenggara","C",2016,6,8,4201868.91961086,4969206.92987415,2425932.4315664,5885148162525.65,1211903.20978457,3929580.30669895,5141483.51648352,105.646989978787,Jun 2016
"1990","sulawesi-tenggara","C",2016,7,12,4895833.33333333,5969763.27472017,2797838.51654629,7827900364669.92,3678879.31034483,4062500,7741379.31034483,123.095238095238,Jul 2016
"1991","sulawesi-tenggara","C",2016,8,14,2991071.42857143,3620228.46976039,1820226.89361321,3313225944232.78,894383.394383395,2617521.36752137,3511904.76190476,75.2040816326531,Aug 2016
"1992","sulawesi-tenggara","C",2016,9,11,3846153.84615385,4159088.66460337,1754777.32087615,3079243445861.28,2106924.01960784,2833333.33333333,4940257.35294118,96.7032967032967,Sep 2016
"1993","sulawesi-tenggara","C",2016,10,11,3571428.57142857,4536937.61788228,3249030.84410922,10556201425973,1112132.35294118,3281250,4393382.35294118,89.7959183673469,Oct 2016
"1994","sulawesi-tenggara","C",2016,11,4,5759259.25925926,5829342.27330779,2513690.31396105,6318638994501.61,1921934.86590038,4833333.33333333,6755268.19923372,144.804232804233,Nov 2016
"1995","sulawesi-tenggara","C",2016,12,14,4e+06,4357187.06674589,1763663.03097357,3110507286822.87,996212.121212122,3454545.45454545,4450757.57575758,100.571428571429,Dec 2016
"1996","sulawesi-tenggara","C",2017,1,23,13959459.4594595,11069109.1712831,4310768.17888882,18582722292120.5,6084459.45945946,7875000,13959459.4594595,350.980694980695,Jan 2017
"1997","sulawesi-tenggara","C",2017,2,7,2666666.66666667,3381105.00610501,1362302.06061081,1855866904344.47,1534722.22222222,2465277.77777778,4e+06,67.0476190476191,Feb 2017
"1998","sulawesi-tenggara","C",2017,3,10,5185185.18518519,5249123.76506605,1814270.557822,3291577656979.76,2783033.82663848,4171511.62790698,6954545.45454545,130.37037037037,Mar 2017
"1999","sulawesi-tenggara","C",2017,4,7,6250000,5857014.84895033,3322080.21442871,11036216951098.7,5333781.36200717,2791218.63799283,8125000,157.142857142857,Apr 2017
"2000","sulawesi-tenggara","C",2017,5,13,4782608.69565217,4847642.19755859,2356630.81819191,5553708813251.88,3286231.88405797,2583333.33333333,5869565.2173913,120.248447204969,May 2017
"2001","sulawesi-tenggara","C",2017,6,5,3535353.53535354,5580383.07141607,3981891.42781583,15855459342913.2,3831070.88989442,2884615.38461538,6715686.2745098,88.8888888888889,Jun 2017
"2002","sulawesi-tenggara","D",2016,1,7,3e+06,3483548.25611515,1026998.02403624,1054724941374.35,750000,2916666.66666667,3666666.66666667,100,Jan 2016
"2003","sulawesi-tenggara","D",2016,2,11,3166666.66666667,4049381.98584793,2102465.93626678,4420363013162.14,1274317.16833891,2796195.65217391,4070512.82051282,105.555555555556,Feb 2016
